Mummy Raider,"Misty, the Mummy Raider (Misty Mundae) must battle an evil Neo Nazi scientist (Ruby Larocca) and an ancient, powerful mummy (Rich George) trying to raise the Fourth Reich."
Mechenosets,"A young boy's dreams of glory and war turn into a bitter nightmare as his father's kingdom is overrun by an invading army. Lost and alone in the woods, he finds an ancient sword that promises him the ability to claim his vengeance."
Brokedown Palace,Two women are arrested for smuggling while vacationing in Thailand.
11'09''01 - September 11,The effects of the 9/11 terrorist attacks are told from different points of view around the world.
Space Rage,"In this sci-fi/western film set two hundred years from now, a bank robber, Grange is captured and sentenced to the penal colony on the mining planet Proxima Centauri 3 where he meets ..."
7:35 de la mañana,A woman enters a restaurant one morning - only to be met with silence instead of people talking.
Bal na vodi,"In 1985, four middle-aged Yugoslav emigres return to Belgrade for the funeral of Mariana, their beautiful compatriot. They called her Esther, for Esther Williams, she was the coxswain for ..."
Before the Devil Knows You're Dead,"When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife hurtling towards a shattering climax."
Higher Learning,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus."
The Blob,An alien lifeform consumes everything in its path as it grows and grows.
L'intrus,An emotionally cold man leaves the safety of his Alpine home to seek a heart transplant and an estranged son.
The Border,US Border Patrol agent Frank Cooper is keeping a fine balance between doing his duty and empathizing with illegal Mexican border jumpers in 1970s California.
Bell Book and Candle,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead."
Starlift,"To impress a movie star, a U.S. Air Force crewman pretends he is soon to see combat. When his lie gets out, chaos ensues."
My Night to Remember,"While helping a patient regain his memory, the staff at Sacred Heart stir up some memories of their own. J.D., Elliot, Turk, Carla, Dr. Cox, Dr. Kelso and Janitor take a trip down memory lane."
Blood of the Samurai,Two friends are overcome with the spirit of the samurai warrior after unearthing a pair of mythical swords in this over-the-top action effort directed by freshman filmmaker Aaron Yamasato ...
The Theory of Flight,"Two miserable people find happiness together: a man dreaming of flying, and a woman dreaming of living."
How to Eat Fried Worms,"During the first day of his new school year, a fifth grade boy squares off against a bully and winds up accepting a dare that could change the balance of power within the class."
D-War,"Once in 500 years, ancient mythical creatures come to Earth, wreaking havoc and destruction. This time they must be stopped."
Hollywood Hotel,"Ronny Bowers, a saxophonist in Benny Goodman's band has won a talent contest an got a ten week contract with a film studio. On his first evening he is supposed to go with the studio's star ..."
The King Maker,"Fernando De Gama, a Portuguese mercenary, sets sail for the Orient, where he reaches the Thai kingdom of Ayutthaya, in a bid to find the man that murdered his father."
Domestic Import,"Well-intentioned Marsha and David hire a foreign housekeeper, Sophia, to care for their new baby and put some ""sanity"" back in their lives. What follows is a situation that spirals out of ..."
Piedras,"""In life, we first organize large stones (Piedras) such as love, friendship, family, and a career."" In this way, we will find space between these to fit smaller stones, our small ..."
Capitães de Abril,Story of the 1974 coup that overthrew the right-wing Portuguese dictatorship--which continued the fascist policies of long-time dictator Antonio Salazar--and of two young army captains who were involved in it.
Purple Rain,"A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance, and his own dissatisfied band, as his star begins to rise."
Savage Island,"Julia Young and Steven Harris are having marital troubles, but on a weekend trip to visit Julia's family on the remote Savage Island, marital problems quickly become the least of their ..."
Studio 666,"Cassidy, the lead singer of a band, lives with her boyfriend and band member, Neal. Cassidy records the torment of her silent pain and suffering in a private journal. Thinking Neal does not..."
"Jane Doe: Now You See It, Now You Don't",The Declaration Of Independence is stolen while on display in a Los Angeles Bank. The NSA with the assistance of a puzzle slover Code Name Jane Doe becomes involved and solves the mystery.
Double Exposure,A photographer for a men's magazine is disturbed by a recurring dream he has that he is killing his models by various gruesome means. Then he discovers that his city is being terrorized by ...
Midnight Skater,"Centered in a small college town, a mysterious skateboarder has been spray painting the campus red prompting six students to try to put an end to his vandalism. Meanwhile, several female ..."
The Shooter,"Cowboy Michael Atherton intervenes on behalf of a prostitute, Wendy, who is being terrorized by a gang of thugs. He guns down the attackers and shepherds her to safety."
Cosas que hacen que la vida valga la pena,"Looking for a job divorced Jorge meets Hortensia, also divorced, at her work. They soon become romantically involved which led to many problems that needed to be worked out."
Night Terrors,A woman visiting her father in Egypt becomes involved with Marquis De Sade's descendant and his terrifying cult.
Love Is All There Is,Romeo & Juliet gets transplanted to the Bronx.
Dream Machine,"Barry drives his parents to the airport, then tunes a rich woman's piano. He gets her cheating husband's Porsche. The husband's body's in the trunk. Then there's the fraternity's extreme initiation ritual. Will he get his dream girl?"
Ashanti,"Dr. Anansa Linderby (Beverly Johnson) is kidnapped in a medical mission in Africa by a slave trader. From this moment, her husband will do anything to recover her and to punish the bad guys, but that will be not an easy task."
Ghosts Can't Do It,"Elderly Scott kills himself after a heart attack wrecks his body, but then comes back as a ghost and convinces his loving young hot wife Kate to pick and kill a young man in order for Scott to possess his body and be with her again."
